content,mid,like
说实话，比那种脏兮兮的小店干净,289579390,1
晚上好c(???)?!,393876256,1
冒昧地问一下你喜欢吃哪种豆腐，是有汁儿的还是大的[doge][doge][doge],2025034916,1
太好了，终于出这个系列了，一键三连,261533899,0
海斯克科技[OK],516181867,1
有链接吗 我就喜欢吃这种便宜又好吃的,2539950,0
我竟然来的这么早,198512377,0
拉泽哥，月饼已经过季了，可以买些豪华奢侈的月饼了，现在便宜了，例如猫山王榴莲月饼[滑稽],4102352,0
我才知道我吃的小碗菜外卖居然是料理包，亏我还吃了好几次，心碎,178760895,0
中午刚在食堂吃到炸酱面料理包，而且当着面往碗里倒，一点不带回避的[无语],390685762,0
"[doge]百万粉丝了啊
第一次刷到你才30w",29522270,1
想看测评外卖和料理包的盲测对比,24887001,0
之前买过一次料理包，十几块钱三包还挺好吃,74166188,0
这个价格能让我忘掉一切,40810621,1
科技餐[妙啊],340606684,1
这是哪买的啊[辣眼睛]我淘宝29.9买的十袋料理包，味道都在中上，属于非专业厨师做不出来的水准,358838320,0
"想看酱料包！
想看酱料包！
可以弄焖猪脚，凉拌鸡爪的那些！",349977033,0
所以外面上班要吃啥[笑哭]总不能回家煮饭吧中午,225555719,0
有点想要链接[脱单doge],286371764,1
我吃过拼多多的，感觉还行[脱单doge],375472875,0
得让拉子测一下张总的料理包 纯纯的科技与狠活啊[doge],14577597,0
冲冲冲[打call],3261593,0
拉子哥，我太喜欢点赞了[早稻叽_AWSL],1546183925,1
我是第1万个点赞的[doge],1010345907,1
料理包有链接吗[喜欢],676246720,0
[脱单doge][doge][脱单doge]我忘记了你们吃不到，略略略略略略,271329402,0
一般情况下，点外卖不想吃料理包，就是新店跟非常有名的店,350393775,0
[doge],258865170,0
料理包在某种程度上还是比一些外卖商家卫生,443541368,1
vv试试,126822038,0
先赞后看！老习惯！[脱单doge],313243666,0
正规厂家生产的质量比华莱士要好很多吧。,373565130,0
特意堂食现场付款吃的还是料理包，这心情比外卖吃到料理包还难受,470936647,0
来早了,277965987,1
来早了，养会儿弹幕在看[doge],516137720,0
好久不见封神榜了,1725112012,1
本来很喜欢你的[微笑],400639855,0
敬你是条汉子。,14747,0
这种太便宜了，没有什么意义。还是找点8块钱左右的吧。8块钱更符合大多数人会买的价格。,320528235,0
西红柿炒鸡蛋是我食堂的菜[跪了],481312748,0
后排的saber！！,83188913,0
今天难受 不想做饭 出门买了个黄焖鸡19 只有带骨鸡肉 一点青椒 一片香菇片 感觉被坑惨了[热],13045378,0
从拉子60几万粉的时候看到现在107万了，我依然没有关注他[doge],357772199,0
说实话，3快一包的话也不错了,450438129,0
喜欢吃豆腐的小哥哥一枚吖~,159299406,0
[打call],362272287,0
还热乎着呢，趁热吃个晚饭[doge],193939768,1
冲冲冲[打call],111294642,0
怎么感觉之前出过一期[笑哭],42459374,0
地三鲜放郫县豆瓣酱  第一次听说,358570819,0
饮食工业化的后果就是老百姓吃的全是科技整出来的狠活,393275548,0
三连了，拉子回我[傲娇],20607367,1
好家伙，一播放29点赞,1610073818,1
怎么这么多菜都是料理包做的呀[大哭],452964478,1
料理包我只买谷言的。,24940188,0
都吃这个价位的料理包了，难道还要它好吃加有营养。那饭店关门算了,42308139,1
这玩意跟我们学校食堂做的太像了也,49359673,0
币我投过了，今天我请大家看，,438645998,0
有好吃的卤肉料理包推荐么,6466286,0
点外卖直接先看商家介绍。,92716827,0
[疼]糟了，我以为番茄炒蛋不会有料理包,5655580,0
拉子今天又帅了,470146965,1
总感觉料理包只要是肉菜就很难吃[辣眼睛]素菜基本上味道不错[辣眼睛],1043236554,0
ikun集合！,628924986,0
生快[鼓掌][鼓掌],1433144688,0
热乎的 [热],1434971190,0
呦，热乎的[脱单doge],98801112,1
你们这群人都没事干嘛？我以为我是第一个，没想到还有八个,1291054501,0
海克斯主题 [doge],4296224,0
海克斯的料理包[doge],313355745,1
"直接凉着吃？
我比较喜欢加热一下[doge]",526045096,1
投个币补补身体,368046215,0
放学就看到小拉更新，6[doge],453685860,0
都是海克斯科技,38789494,0
必是科技与狠活[doge],38427046,0
全是科技跟狠活啊哥们[doge],274407295,0
up济南哪里的啊,667398295,0
海克斯科技倾情奉献[doge],696627805,0
[锦鲤][锦鲤][锦鲤][锦鲤],18021845,0
有没有可能有些东西陪饭吃才好吃呢,695891136,1
你下期吃点稍微贵点的，3块确实这质量,30583,0
买烹烩煮的啊，贵一点点也就，贼好吃,17129995,0
现在肯老实用料理包都算良心了，有的料理包都不如[大哭],309393025,0
那个把子肉37元，650克，真不便宜啊,531678717,0
那必定全是科技与狠活儿啊哥们儿,15370497,1
请问什么叫小碗菜呀[],5282442,0
谣言止于智者,344777492,0
保质期居然能有12个月，只是吃防腐剂吗[doge],8525644,0
全是科技和狠活,393275548,0
必是科技与狠活啊哥们儿,249854950,0
来晚了[doge],598675475,0
能活就行，买点料理包就当改善生活了,312641698,0
三块料理包就不敢吃了吗，我可是吃了一块三的自热饭吃了一个月[doge],13555766,0
哈哈哈,439552886,0
本来还挺喜欢你的[doge],10914494,0
现在都不点这种料理包了，牛肉面、螺蛳粉、渔粉之类的用完灰膊攀来块钱,5480819,0
并夕夕美食界的最强王者[脱单doge],434786399,0
老老实实吃食堂两块钱套餐，外面便宜的肯定不行,261129241,0
3块钱就能买包方便面吧[笑哭],286653,0
有没有能吃还便宜的料理包，十元左右,386048553,0
还好我用的是6元的料理包,7370927,1
我太喜欢白嫖了！,442427929,0
全是科技与狠活,472902392,0
海克斯科技,256745243,0
我觉得你有可能吃太多了[滑稽],389288634,0
来咯来咯,3782580,0
全是科技与狠货啊哥们儿[脱单doge],524750974,0
海 克 斯 科 技,562288729,0
豆腐好吃，是因为本身就便宜[doge],438438040,0
很重的调料掩盖食材的不新鲜,8584790,0
全是科技与狠活啊兄弟们,317677488,0
哈哈哈哈哈那我还挺狠的，我吃外卖没有肚子疼过,497820337,0
下次试试6快的料理包吧 [脱单doge],15811385,0
感觉囤这个比囤泡面好，我准备囤一点,1656053050,0
我已经开始自己热外卖包了，我不需要别人坑我了[doge][doge],175522713,0
全是科技与狠活啊，吃了头发全掉光啊,408018909,0
饲料还是选贵点的吧,251189,1
[豹富],673493618,0
价格三元的泡面怎么说[doge][脱单doge],386484232,0
刷到了！两分钟！,627875575,0
科技与狠活,617873765,0
外卖买炒饭就好，一般都不是料理包,282854368,0
666,4040113,0
给up三连=give up三连=白嫖,480289202,1
便宜的外卖的大可能是料理包,11584450,0
我看了还挺想吃的。。那几个正常一点的。。,30857026,1
科技大餐,8405542,1
然而现在外卖三十几，没多少东西，还全是微波加科技,285898228,0
我太喜欢白嫖了！,76682131,0
才知道拉子是济南人啊,480406263,1
全是科技和狠活啊[doge],516137747,0
我太喜欢白嫖啦,2755993,1
上链接！,19058692,0
海克斯科技,1025528936,0
我们学校食堂的就是料理包还贼贵,410272132,0
所以我用零花钱买了亿点点??,1505569988,1
你们唾弃的食物在我眼里就是山珍海味[大哭],491082784,0
亲眼见到过……，只能说少点外卖吧,1041101406,1
你这期料理包怎么藏了这么多只因？,202637828,0
我都愿意花三块钱了我还在意健康不健康？,1756310848,1
居然来这么早？没破百？,243872100,0
@魏小窝窝 看,7968524,0
还以为会送去检测呢，结果只是试吃而已,238161,0
这么便宜[哦呼],11382099,0
今天是一期 伤身视频，就不白嫖了[辣眼睛],13395158,0
全是科技狠活啊哥么,36206557,0
三块钱赚10多块钱，外卖真赚钱,352359374,0
是你 星野源[脱单doge],28317331,0
全是海克斯科技[脱单doge],1791494191,0
[脱单doge],486717365,1
没有鱼香肉丝我不是很认可[doge][doge][doge],28002299,0
这是新的！,549301102,0
酸辣土豆丝没有料理包的吗,108401100,0
能不能测薯片[嗑瓜子],494005070,0
第一个宫保鸡丁看着还不错,33061104,0
拉子居然百万了[脱单doge],297192086,0
五分钟还能吃[OK],2111182296,0
省流：没有封神,214045141,0
省流：拉泽说自己喜欢吃豆腐,514735971,1
小拉子频道[doge],34535236,0
我想吃小拉泽豆腐！,18688805,0
吃炒粉吧 那玩意 炒个几分钟就够了 也没有料理包,362008457,0
现在做餐饮行业 没人愿意做老字号，都是想着赚快钱，怎么坑怎么来。,108747540,0
外卖料理包能理解，但是手工费我就不理解了,1653685647,0
千万不能让我妈看到[],51474066,0
@中国食品报 嗨呀 是你吗??,438640978,0
吃牛肉板面再也不敢加豆腐把子肉了[doge],244688174,0
省流：喜欢吃豆腐[doge],545111316,0
拉毛裤的小穿泽[doge],18046466,0
吃完不会寄了吧 没下期了[doge],68501786,0
里脊，鸡肉？6,416037049,0
刚刚[脱单doge],542125394,0
你是。。哪个人的公司的吗？怎么风格完全一样,259477912,0
[脱单doge],627323987,1
省流:只因哥专场,47220673,0
这只鸡缺少锻炼，虚弱无力。[微笑]感觉在说我[辣眼睛],416182069,0
四分钟[脱单doge],415425912,1
省流：只因哥[doge],1241629253,0
玩一把,505370816,0
我们这儿九块钱一斤鸡胸肉,273708377,0
一个小时,1338604491,0
食材大部分都是只因，确从不提只因[歪嘴]~,200336882,0
我想买点3块的,3697752,0
连锁店都是料理包,418451399,0
盖浇饭,434837206,0
省流：压岁钱,66731897,0
链接来一个,8645443,0
[脱单doge],473293537,0
太下饭了吧[歪嘴],267935849,0
[脱单doge][脱单doge],1005340459,0
[OK],22579192,0
全是科技与狠活[脱单doge],641676727,583
"3元外卖料理包，你敢吃吗?全是科技与狠活?

【总结】
妖魔榜:  地三鲜料理包、糖醋里脊料理包、土豆牛肉料理包、黄焖鸡料理包、台式卤肉饭料理包、咖喱鸡块...",456338286,1822
"想了个科幻小短片的大纲[嗑瓜子]
因为城市化所有居民集中到大城市
平原变成大农场
山川变成自然景区与无人区
城市里因料理包的出现使绝大多数的厨师失业
普通老百姓也因为买不到蔬菜与粮食
与越来越长的工作时间
变得只能吃料理包与速热米饭
上层人事却可以享受由大厨烹饪的定制美食
并用各种手段剥削与分化底层民众",11939122,58
！！,19707294,0
毛裤哥小拉泽,430573951,0
省流：有只因,429523004,0
[尴尬] 我不敢吃,257598629,1
3块钱你还要啥自行车[脱单doge],595803315,0
[嗑瓜子][嗑瓜子][嗑瓜子][嗑瓜子],328479047,0
[口罩][口罩][口罩],1193533970,0
我天天吃,27175182,0
这哪个平台买的,385639563,0
喜欢吃带汁水的豆腐--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------臭豆腐,1816335587,0
"这是一首藏头诗:

不须沈水自然香,
瞒不过主腰胸带。
你从前入道未是，
说英谁是英。
白日放歌须纵酒，
嫖姚何日破重围。
好是春风湖上亭 ，
爽气朝来万里清。
三万里河东入海，
连山断处大江流。
别巷寂寥人散后，
想见城南春水深。

如何独得百丈索,
有人夺得玄珠饵。
看是处春回柳眼，
到如今犹宿花阴。
送春争得不殷勤, 
我醉只知今夜月。
上言二年隔烟水，
去年却下七里滩。
[tv_doge][tv_doge]",2135855714,0
飞哥不畏资本，不爱财，怒删千万粉账号只为警醒被愚弄包围的我们，其抵制苛性氢，脱碳甲醛，二零醚、正氧烷、氧乙烯、零醇、氢氧化氢、脱碳甲醛、一氧化二氢、氢化超氧酰、脱氰零醛肟、二聚氢氧酸酐、氢化脱磺硫酸、氧化脱羧甲酸、氢化脱苄苯甲醇、氢化脱硝硝酸、氢化脱氰氰酸、氢碱酸羟基氢，氧烷，零醇，氢氧化氢，一氧化二氢的行为，引领我们回归健康自然的古法制造，表达了古代健康自然生活真善美，是抗击现代科技化食品先锋，牲受我们嘻爱,342163312,1
"这是一首藏头诗:

不须沈水自然香,
瞒不过主腰胸带。
你从前入道未是，
 说英 雄谁是英雄。
白日放歌须纵酒，
嫖姚何日破重围。
好是春风湖上亭 ，
爽气朝来万里清。
三万里河东入海，
连山断处大江流。
别巷寂寥人散后，
想见城南春水深。

如何独得百丈索,
有人夺得玄珠饵。
看是处春回柳眼，
到如今犹宿花阴。
送春争得不殷勤,
我醉只知今夜月。
上言二年隔烟水，
去年却下七里滩。",341138072,0
"3元外卖料理包，你敢吃吗?全是科技与狠活?

1.宫保鸡丁料理包 3.87元/220克

00:46 【尝后感】
内含鸡丁、胡萝卜丁、笋丁、青豆，微辣，有...",426048979,1
感觉这些都是饭店剩下的残饭，然后进厂随便加工加添加剂，有点估计还没加，那西红柿鸡蛋，西红柿都没味了，就是时间放久了，拿番茄酱来填味，这些都是放久了的吧，若是还能吵的话估计还得给顾客回锅，毕竟这不浪费粮食的品行也不是一时了，有几次我吃那个糖醋排骨，一股工厂味道，吃起来冷淡无味，只有添加剂吃完就呕了，真咽不下去。,567967612,2
看你这么久视频了必须吐槽一下，俺闺女今年才5岁，自从跟着我看了你拉泽的视频以后整个人都不正常了，现在吃饭也不正经吃了，那天来了一句“我太喜欢当人了”，给孩子她奶奶都整懵了！我家小公主变神经了！强烈要求你小拉泽，拍一期正正经经的视频，给你的幼年粉丝朋友们做一期正能量的教育视频。告诉孩子们要做个正常人！,288747727,2
"所以我用@三B，Q到一cc，白嫖怪Y包回恚小夥伴就@些白嫖怪，r格全都在三B以下，很多呢都是拉子常要的三B，今天我就就用@l，跟大家要三B，看看究竟是一泡怎拥奈兜溃麻┐蠹夷蛳茸後看，阿里Q多 Thank you 思密_，我太喜gc了
大家:我太喜g白嫖了[doge]",249145201,0
"外卖之类的不敢苟同，我也没没叫外卖，但干净与否仁者见仁了。
楼下买个15买个麻辣烫还不是外卖，吃完面了，其他东西没吃然后看见个死苍蝇，就昨天下午。
我瞬间恶心了，拿回去退15块钱跟我说声不好意思对不起，晚上川西了",64889463,0
我点外卖只是因为我没时间做饭 或者我所在的蒂法条件不允许我做饭 但你给我弄料理包是几个意思?那我不如直接自己买料理包不行吗我加价买你加工过的料理包?这是纯纯的把我大冤种?[doge],27630947,9
小拉泽你上日本节目了【它怎么可以卖得这么贵？日本报道中国将实施政策严格规范月饼市场(中日双语)(22/08/29)-哔哩哔哩】 https://b23.tv/0EVdf6r,402575199,2
[tv_冷漠]现在的商场餐饮大体分为两种……一种是中央厨房，一种是料理包…………所以，建议吃饭还是老老实实下馆子或者自己做………商场那种餐饮……还不如老城区路边家常菜馆实在,3507627,1
不好意思 打扰大家 找工作被坑 有好心人请吃个饭的吗 真心求口吃的 对不起 对不起 谢谢兄弟们 照顾好自己 注意防护 注意安全抱歉 打扰了,413043787,1
不好意思 打扰大家 找工作被坑 有大哥请吃个饭的吗 对不起 对不起 谢谢兄弟们 照顾好自己  保护好自己注意防护 注意安全抱歉 打扰了,413043787,1
我之前去店里点个土豆牛肉饭，因为这种饭外卖都很难吃嘛，还用料理包，我就去店里吃的。结果端上来，还是用料理包加热的，贼难吃[热],15700981,1
最近买了一盒卤肉饭，8块，恶心死我了，从小到大就一次43度高烧让我食欲不振，这次让我又体验了一遍[][原神_G嘿],652373321,0
如果我三连了，拉子就会继续做这种题材的视频，那样太伤身体了。为了拉子，我要白嫖[doge][doge][doge],7516645,22
刚毕业求职就被骗光了[委屈] 求支援50吃饭…缓解几天就还[奥比岛_委屈][奥比岛_委屈][奥比岛_委屈],1578831285,0
餐饮是平民最后一根稻草，如果吃的东西都被资本家用料理包霸占，那么平民以后和养殖场里的动物就没有任何区别了,1678967623,0
上学期买了23块8包，那个台式卤肉，跟84味样的[洛天依_看透一切]然后全丢了[洛天依_掀桌]血亏23,227814733,0
"我还不知道它不如饭菜吗？[微笑]
外卖用料理包普遍共识，只能跳过中间商
不是为了省钱，谁会吃这东西",253012385,3
有没有人说你吃饭很作？还有这种测评的意义就是 水煮鱼料理包里面有鱼？火锅底料里面有肉有毛肚？》,4765443,0
想要三连就把料理包链接私聊发我！[嗑瓜子][嗑瓜子][嗑瓜子][嗑瓜子][嗑瓜子][嗑瓜子],303733408,1
土豆炖什么土豆炖牛肉我问你土豆炖什么土豆炖只因肉我问你土豆炖什么，土豆炖土豆算你素菜价行了吧,650424827,1
为什么我关注的所有up都是小黑子啊[doge]真就蛮神奇的[脱单doge][脱单doge],57094913,2
b站还是有些正常人，但是也有不少“小学生”看了几个反智视频或者本身就反国，就搁着各种秀智商,329813872,0
毕业出来找工作被骗了[委屈] 求助五十吃几天饭，过几天工作了就还[爱心][爱心][爱心],14171885,0
朋友，一块钱的馕，你不吃出个线来     你还想吃出个地毯来呢吗    唉 嗨嗨嗨嗨嗨！,2113488,0
才三块钱 吃不死人就算成功了 就和那些评测泡面健不健康的似 都吃泡面了还在乎健不健康？,210727,0
这特么不是我昨天晚上点过的嘛[辣眼睛]这么便宜我还用了红包都花了我十八块[热][热],690873714,1
学校外面很多用买卖包的店面，有家什么外婆家卤肉饭，土豆没土豆味，牛肉也没牛肉味，难吃,261129241,0
我去楼下的沙县小吃，点的快餐感觉也是料理包，难吃的要命， 而且没有看见他炒的过程。,12667975,0
评论区说合法的就快去吃吧！多买点！生活水平都到吃合法的就行了的地步了！[辣眼睛],1102600346,0
【看张总如何教你创业??-哔哩哔哩】 https://b23.tv/iwm7nvP,453415706,0
以后尝个味儿就吐了吧，感觉这些东西对身体也不健康。[给心心][给心心][给心心],479936988,0
拉泽，你去搜一下，B站真的有一个叫劣质罐头的up主，还是美女[脱单doge],652252928,1
《关于我关注的up都是小黑子的这件事我觉得那种事情太棒了！》[doge],4100745,1
是不是要20元的料理包你们才放心？然后别人外卖卖40给你们就开心了是吧,21785857,0
关注拉子挺久了但是真的挺烦玩梗的。。给个[热词系列_三连]当退会费了,3910190,1
符合国标你还有啥可说的？是不是想把低价产品一棒子打死？低价有罪论？,14363313,1
白嫖大会员[doge]→http://b23.tv/j0rQzU,1188783271,4
料理包你自己买不符合国家认证标准的，还发视频求赞，不知道图什么。,11553986,3
原来我们学校的食堂是用料理包做的。md一道菜还买我8块，赚翻了,1821222090,0
外面用的料理包都是7元往上的，你这两三块钱的太劣质了[滑稽],347983035,0
这不是低价了，这算骨折后骨头都被狗吃了的价钱了吧[doge],487098007,0
兄弟们你们等着以后等拉子不拍视频了咱们算算他到底有多少压岁钱,1143535117,0
up的品控有点差啊，你干外卖就只能收割一次用户[doge],8611209,0
关于我关注的up主都是小黑子这件事[doge][doge],1272778769,0
三花淡奶喝出骨头汤的味？你的舌头才是最大的科技与狠活吗,274304894,6
https://b23.tv/BV1fP41137kr,1506374148,0
https://b23.tv/BV1fP41137kr,76745087,0
这玩意就像方便面，tmd都吃上这了，还在乎健康[笑哭],1778964803,0
https://b23.tv/BV1gY4y1N7Ye,1184678195,0
帅小伙要是有你半点心理承受能力也不至于删视频了[吃瓜],442870207,0
曾几何时，拉子还自己做东西，给大家表演[tv_腼腆],413033690,2
我都穷的吃两块三块一顿了。还讲健不健康？命长不长？,209628,0
[热词系列_好耶][doge][doge][妙啊],1042469743,0
这些料理包还不如路边的盒饭摊，花个十几块就能吃饱。,433797920,0
拉子，真的爱护身体，少吃点这些[保卫萝卜_哭哭],38517131,7
真的 拉子少吃这些个，别日积月累地拍把身体搞坏了,7021781,3
@JAEMIN的pabo 宝贝贝，外卖脏脏[吐],85181440,2
别搞笑，要是真卖不了，年年315上说的是故事是吧,476421679,1
便宜的拍完可以拍高端的了是吧拉子[脱单doge],77495000,1
窝喜欢吃丰满滴豆腐[星星眼][星星眼][星星眼],2005744767,0
每日装逼，每日废话，每日自己很帅[脱单doge],541399139,0
难怪好多小碗菜都没有清炒蔬菜[保卫萝卜_哭哭],4878712,0
三块钱你能指望有啥牛肉[doge][doge],1286917734,0
工业化三餐再来个AI女友，老子直接成为银翼杀手,61445695,0
传下去，小拉泽喜欢吃有汁水的豆腐[doge],326357128,5
[2233娘_无言]我想吃糖醋里脊盖饭惹喵,384164,1
来了来了来了来了来了来了，这吃了拉某不得拉,1783454097,0
这种东西在学校食堂天天吃，卖你1718,310977095,1
《关于我关注的小黑子都是up主这件事》,673503862,1
保质期一年的菜你敢吃？ 福尔马林泡的吧,308747044,0
想买点把子肉那个试试[脱单doge],1867946338,6
传下去，拉子喜欢吃软豆腐[doge],587512503,2
两硬币众筹一期五元以上的料理包！！！,400726029,1
现在视频没有点踩这个选项了么已经？,319853516,4
笑死，除了科技与狠活就不会说别的了,8606124,3
你们培训出来的都喜欢开头这么浮夸吗,208651472,1
太卷了，介币我给了这种还是少做点吧,37427074,0
弹幕能不能别刷那些废话了？真是服了,344990241,0
吃 肯定是能吃 吃多了肯定完犊子,3.46158E+15,0
给厨师留条路吧，料理包不是好东西,389132085,0
百万粉就开始水了[脱单doge],343216353,0
几块钱的东西全是妖魔榜和凡人榜？,35125554,0
看拉子的视频心情就是very古德,391604913,0
真把卤蛋的话奉为圭臬也太魔幻了,8606124,0
3块钱的料理包，要啥自行车啊？,33503759,0
我一勺三花淀粉！[原神_哼],3.46157E+15,1
求个链接 这对穷人真的很重要,16001224,1
这么便宜有店铺名字或者链接吗,243878512,0
三餐食客就卖这嘛[doge],283287494,0
拉毛裤的小川泽[doge],114172692,3
小黑子露出鸡脚了吧[生气],17445475,1
你不是那个摇头卤蛋的水军吧,326267827,0
拉泽百万了，一人血书求女装,592031408,0
原来这里也有小黑子[微笑],1475994052,0
小黑子 没有鸡脚[吃瓜],516181867,4
几块钱你想吃啥竟是事。艹,317498979,1
喜欢吃带汁水的豆腐臭豆腐,1816335587,0
换个名字叫预制菜身价百倍,44327143,0
害怕拉子拍完这期直接掉毛,3370352,0
小泽拉穿的毛裤[星星眼],204480602,0
@劣质罐头 [doge],1494563175,0
少吃点吧，吃多了倒沫子了,25550608,0
拉子今天钠摄入严重超标,31719067,1
还胃里翻江倒海 吹吧你,400904316,0
[热词系列_知识增加],1602475924,0
[热词系列_知识增加],433696504,0
拉子拉了[doge],240414912,1
他手不动是说不了话吗,39000719,0
已[热词系列_三连],89530184,0
居然都敢吃，也是狠人,511674350,0
阿里嘎多3q思密达,1945241528,5
一听就是山东人哈哈,186360220,1
[tv_doge],4966070,0
省流：一堆只因肉,678922778,11
没给名字，怎么买,539930054,0
没有蔬菜的菜可以,1754376,0
吃完寿命掉光光啊,10326003,0
拉泽你身体还好吗,328530192,0
穿泽拉的小毛裤,319125164,4
[原神_G嘿],1418241775,0
看起来就好难吃,4078130,0
拉子口才真不戳,195244678,0
省流：全部拉胯,155112208,0
"3小时,凉了",1177394303,1
吃不死人就行,386174524,1
你才外卖小哥,1876132051,0
越看越像???,325505371,0
省流:小黑子,524657874,0
暗藏玄只因,525241475,5
这都能火?,35421625,1
中国人敢吃,168873635,0
巴拉巴拉吧,5142916,0
穷，都能吃,497008994,0
测水饺血书,220810164,0
你个小黑子,3.46157E+15,0
我特么来了,275506882,0
笑死我了,287110301,1
拉屎好爽,5559736,1
《豆腐》,8859296,1
挖槽好早,310838141,1
@丁厌i,33436381,0
我我我我,2198460,0
斯巴拉西,663965625,0
夹不住了,21823161,0
炫我嘴里,499295480,0
狼行？,3982320,0
抽我的,5008503,0
坤无力,1009828361,0
111,630453288,0
??,1300975629,0
你,671329162,0
1,1088882891,0
